Id,Geometry,City,Address,Amenity
7340393722,POINT (2.1538501 41.3999524),Barcelona,plaça Llibertat 2,Pharmacy
7340393723,POINT (2.1425564 41.3884029),Barcelona,carrer Gelabert 21,Pharmacy
7340412531,POINT (2.140917 41.3623006),Barcelona,carrer Gaià 2,Pharmacy
7340412532,POINT (2.1427957 41.3525436),Barcelona,carrer Sovelles 11,Pharmacy
7340412533,POINT (2.1411578 41.3642658),Barcelona,plaça Llorca 5,Pharmacy
7340412534,POINT (2.1405075 41.3677469),Barcelona,carrer La Mineria 70,Pharmacy
7340456296,POINT (2.1551719 41.3799039),Barcelona,gv corts catalanes 00469,Pharmacy
7340456297,POINT (2.1430246 41.3782135),Barcelona,carrer Rector Triado 84,Pharmacy
7340456298,POINT (2.1583453 41.3841551),Barcelona,carrer Diputacio 157,Pharmacy
7340456300,POINT (2.144837 41.3750055),Barcelona,carrer Creu Coberta 81,Pharmacy
7340456301,POINT (2.1452455 41.3821644),Barcelona,carrer Provença 32,Pharmacy
7340456302,POINT (2.1565159 41.3754569),Barcelona,carrer Tamarit 89,Pharmacy
7340456303,POINT (2.1525962 41.3850839),Barcelona,carrer Comte Borrell 198,Pharmacy
7340456304,POINT (2.1486835 41.3866608),Barcelona,carrer Rossello 72,Pharmacy
7340456305,POINT (2.1500972 41.3825554),Barcelona,carrer Valencia 90,Pharmacy
7340456306,POINT (2.146846 41.3713941),Barcelona,carrer Sant Fructuós 29,Pharmacy
7340456307,POINT (2.1536319 41.387236),Barcelona,carrer Mallorca 131,Pharmacy
7340456308,POINT (2.1509961 41.3757609),Barcelona,carrer Llançà 11,Pharmacy
7340456309,POINT (2.1592159 41.3721123),Barcelona,carrer Concordia 47,Pharmacy
7340456310,POINT (2.1498512 41.3807115),Barcelona,carrer Arago 32,Pharmacy
7340456311,POINT (2.1581876 41.3791497),Barcelona,carrer Viladomat 90,Pharmacy
7340456312,POINT (2.1397317 41.373262),Barcelona,carrer Guadiana 37,Pharmacy
7340456313,POINT (2.1572492 41.3778679),Barcelona,carrer Calabria 61,Pharmacy
7340456314,POINT (2.1446973 41.3853356),Barcelona,carrer Corsega 74,Pharmacy
7340456315,POINT (2.1553703 41.3814772),Barcelona,carrer Diputacio 106,Pharmacy
7340456316,POINT (2.1417655 41.3851299),Barcelona,carrer Berlin 107,Pharmacy
7340456317,POINT (2.1485973 41.3851606),Barcelona,carrer Provença 71,Pharmacy
7340456318,POINT (2.1428344 41.3838321),Barcelona,avinguda Josep Tarradellas 46,Pharmacy
7340456319,POINT (2.1380908 41.3870344),Barcelona,carrer del montnegre,Pharmacy
7340456320,POINT (2.1558325 41.3804005),Barcelona,gv corts catalanes 00489,Pharmacy
7340456321,POINT (2.1513329 41.3821146),Barcelona,carrer Arago 97,Pharmacy
7340456322,POINT (2.1382223 41.3763338),Barcelona,carrer Cicero 12,Pharmacy
7340456323,POINT (2.140733 41.3738632),Barcelona,carrer Leiva 3,Pharmacy
7340456324,POINT (2.1478438 41.381568),Barcelona,carrer Entença 129,Pharmacy
7340456325,POINT (2.1596693 41.3867462),Barcelona,carrer Consell De Cent 253,Pharmacy
7340456326,POINT (2.1393524 41.3754323),Barcelona,carrer Sants 34,Pharmacy
7340456327,POINT (2.1397815 41.383776),Barcelona,carrer Berlin 71,Pharmacy
7340456328,POINT (2.1556337 41.3808064),Barcelona,carrer Viladomat 127,Pharmacy
7340456329,POINT (2.1592684 41.3763475),Barcelona,carrer Calabria 27,Pharmacy
7340456330,POINT (2.1467266 41.3735766),Barcelona,gv corts catalanes 00347,Pharmacy
7340456331,POINT (2.1478008 41.3801762),Barcelona,carrer Vilamari 106,Pharmacy
7340456332,POINT (2.1364809 41.383904),Barcelona,carrer Guitard 69,Pharmacy
7340456333,POINT (2.1462534 41.3793603),Barcelona,carrer Llançà 35,Pharmacy
7340456334,POINT (2.1514362 41.3802134),Barcelona,carrer Consell De Cent 98,Pharmacy
7340456335,POINT (2.1455469 41.3750161),Barcelona,carrer Creu Coberta 71,Pharmacy
7340456336,POINT (2.1388731 41.3860405),Barcelona,carrer Taquigraf Serra 3,Pharmacy
7340456337,POINT (2.1549849 41.3850427),Barcelona,carrer Comte D Urgell 132,Pharmacy
7340456338,POINT (2.1556071 41.3774073),Barcelona,carrer Rocafort 49,Pharmacy
7340456339,POINT (2.1410557 41.3817274),Barcelona,carrer Numància 14,Pharmacy
7340456340,POINT (2.1535265 41.3826743),Barcelona,carrer Viladomat 154,Pharmacy
7340456341,POINT (2.1575158 41.3879065),Barcelona,carrer Muntaner 83,Pharmacy
7340456342,POINT (2.1411987 41.3861841),Barcelona,carrer Breda 14,Pharmacy
7340456343,POINT (2.1528049 41.3774696),Barcelona,gv corts catalanes 00424,Pharmacy
7340456344,POINT (2.149986 41.3773958),Barcelona,carrer Diputacio 12,Pharmacy
7340456345,POINT (2.1448427 41.3714474),Barcelona,gv corts catalanes 00278,Pharmacy
7340456346,POINT (2.156687 41.3868467),Barcelona,carrer Casanova 93,Pharmacy
7340705717,POINT (2.1618686 41.434829),Barcelona,carrer Feliu I Codina 45,Pharmacy
7340705718,POINT (2.1623126 41.43723),Barcelona,passeig Universal 22,Pharmacy
7340705719,POINT (2.160663 41.432629),Barcelona,carrer Feliu I Codina 14,Pharmacy
7340765370,POINT (2.1639558 41.4121386),Barcelona,ronda Del Guinardo 31,Pharmacy
7340765371,POINT (2.1634541 41.4145694),Barcelona,avinguda Mare De Déu De Montserrat 49,Pharmacy
7340765372,POINT (2.1625803 41.4167076),Barcelona,plaça Can Baró 6,Pharmacy
7340765373,POINT (2.1633202 41.4090575),Barcelona,carrer Secretari Coloma 57,Pharmacy
7340765374,POINT (2.163833 41.4135244),Barcelona,carrer Camelies 66,Pharmacy
7340765375,POINT (2.1621579 41.410436),Barcelona,carrer Secretari Coloma 92,Pharmacy
7340838020,POINT (2.1623478 41.3989495),Barcelona,carrer Corsega 369,Pharmacy
7340838023,POINT (2.1607373 41.4037185),Barcelona,carrer Montmany 7,Pharmacy
7342515225,POINT (2.1644355 41.3803182),Barcelona,carrer Riera Alta 59,Pharmacy
7342515227,POINT (2.1640011 41.3839696),Barcelona,ronda Sant Antoni 88,Pharmacy
7342515228,POINT (2.1620893 41.3751746),Barcelona,avinguda Paral.Lel 124 porta b,Pharmacy
7342515229,POINT (2.1635729 41.3806385),Barcelona,ronda Sant Antoni 40,Pharmacy
7342515230,POINT (2.1632815 41.3745211),Barcelona,plaça Blasco Garay 7,Pharmacy
7525256886,POINT (2.1765289 41.4167215),Barcelona,,Pharmacy
8320755145,POINT (2.1423689 41.4238091),Barcelona,,Pharmacy
8651646479,POINT (2.1897019 41.437077),Barcelona,,Pharmacy
8731194571,POINT (2.1551354 41.4199655),Barcelona,,Pharmacy
9216019517,POINT (2.1902607 41.4434212),Barcelona,,Pharmacy
9248565139,POINT (2.2050404 41.4236042),Barcelona,,Pharmacy
9310057717,POINT (2.1748667 41.3758173),Barcelona,,Pharmacy
9316342524,POINT (2.1441205 41.3538182),Barcelona,,Pharmacy
9590970242,POINT (2.183582 41.4457877),Barcelona,,Pharmacy
9806608818,POINT (2.1427532 41.3882109),Barcelona,,Pharmacy
10004052722,POINT (2.1509481 41.3846129),Barcelona,,Pharmacy
10039732418,POINT (2.206413 41.4376874),Barcelona,,Pharmacy
10175872732,POINT (2.1684143 41.3997659),Barcelona,,Pharmacy
10199003317,POINT (2.2034639 41.4243957),Barcelona,,Pharmacy
10312705312,POINT (2.1580631 41.4167592),Barcelona,,Pharmacy
10692618305,POINT (2.1829864 41.4208735),Barcelona,,Pharmacy
10944128305,POINT (2.1626764 41.3889645),Barcelona,,Pharmacy
11150233036,POINT (2.1577785 41.4012395),Barcelona,,Pharmacy
11370918255,POINT (2.134416 41.3677946),Barcelona,,Pharmacy
11431878769,POINT (2.1964541 41.4224873),Barcelona,,Pharmacy
11746726002,POINT (2.1318138 41.3682668),Barcelona,riera Blanca 191,Pharmacy
11811161569,POINT (2.1751466 41.4445016),Barcelona,,Pharmacy
11949628470,POINT (2.1762664 41.3894928),Barcelona,,Pharmacy
12076490169,POINT (2.1604807 41.3791341),Barcelona,,Pharmacy
